city_query,category_name,category_value,page,rank_in_page,title,url,product_id,price_text,rating_text,image_url,city_match_status,raw_text
히로시마,입장권,ticket,1,3,히로시마 조이 패스 1 Week Free Pass,https://experiences.myrealtrip.com/products/6082932,6082932,"31,641원~",⭐ 5 (1),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/05/28/3S6o/CaXcbpfwuH.jpg,title_contains_city,"히로시마 조이 패스 1 Week Free Pass | ⭐ 5 (1) | 31,641원~"
히로시마,입장권,ticket,1,5,히로시마 오리즈루 타워 전망대 입장권 (종이학 투입 체험 포함),https://experiences.myrealtrip.com/products/6082904,6082904,"6,260원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/05/28/a8s2/t2vxVLaUzM.jpg,title_contains_city,"히로시마 오리즈루 타워 전망대 입장권 (종이학 투입 체험 포함) | 6,260원~"
히로시마,입장권,ticket,1,1,히로시마 오리즈루 타워 입장권,https://experiences.myrealtrip.com/products/5869281,5869281,"6,398원~",⭐ 5 (1),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/03/16/1ysZ/1aN3jWpUwv.jpg,title_contains_city,"히로시마 오리즈루 타워 입장권 | ⭐ 5 (1) | 6,398원~"
히로시마,입장권,ticket,1,2,히로시마 가구라 정기 공연,https://experiences.myrealtrip.com/products/5542731,5542731,"16,510원~",⭐ 4.5 (2),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/12/11/Odt4/gYVPA7qTgg.jpg,title_contains_city,"히로시마 가구라 정기 공연 | ⭐ 4.5 (2) | 16,510원~"
히로시마,입장권,ticket,1,4,히로시마 조이 패스 1 Week Free Pass + 히로시마 야마구치 패스 5일권,https://experiences.myrealtrip.com/products/6083084,6083084,"142,005원~",⭐ 5 (1),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/05/28/0MIl/eo8i0C0nbR.jpg,title_contains_city,"히로시마 조이 패스 1 Week Free Pass + 히로시마 야마구치 패스 5일권 | ⭐ 5 (1) | 142,005원~"
히로시마,입장권,ticket,1,6,산요신칸센 하카타 ↔ 히로시마 + 히로시마 조이패스,https://experiences.myrealtrip.com/products/6083086,6083086,"59,642원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/05/28/J2CS/ltdDbqfUEH.jpg,title_contains_city,"산요신칸센 하카타 ↔ 히로시마 + 히로시마 조이패스 | 59,642원~"
히로시마,입장권,ticket,1,7,시마네 조이 패스 1 Week Free Pass (3시설),https://experiences.myrealtrip.com/products/6083007,6083007,"25,313원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/05/28/WcE5/Ncf5oJMCrm.jpg,unknown_or_other_city,"시마네 조이 패스 1 Week Free Pass (3시설) | 25,313원~"
히로시마,입장권,ticket,1,8,"(즉시확정) 해브 펀 인 히로시마 1주일 패스 : 교통, 관광, 식사, 쇼핑을 한번에!",https://experiences.myrealtrip.com/products/5809274,5809274,"32,513원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/06/16/B2yV/6qBhgIruVc.jpg,title_contains_city,"(즉시확정) 해브 펀 인 히로시마 1주일 패스 : 교통, 관광, 식사, 쇼핑을 한번에! | 32,513원~"
히로시마,입장권,ticket,1,9,히로시마 조이 패스 (1주일),https://experiences.myrealtrip.com/products/5542799,5542799,"32,816원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/12/11/3cGW/0kaXnznPTJ.jpg,title_contains_city,"히로시마 조이 패스 (1주일) | 32,816원~"
히로시마,입장권,ticket,1,10,히로시마 코로나 천연온천 체험,https://experiences.myrealtrip.com/products/5542801,5542801,"3,618원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/12/11/tGr8/cVd3FXGR4Q.jpg,title_contains_city,"히로시마 코로나 천연온천 체험 | 3,618원~"
