product_id,city_queries,product_title,product_url,detail_status,section_count,positive_section_count,negative_section_count,neutral_section_count
3412132,후쿠오카,[특별한 여행] 기타큐슈 야마구치 버스투어 부관훼리 시모노세키항 출발 시모노세키역 경유,https://experiences.myrealtrip.com/products/3412132,ok,9,3,2,4
3885296,후쿠오카,프라이빗/후쿠오카출발]구마모토 쿠로가와온천.다이칸보/및 세미스냅/맞춤투어vip/코스설계,https://experiences.myrealtrip.com/products/3885296,ok,9,3,2,4
3829677,후쿠오카,"구마모토에서 출발하는 프라이빗 일일투어 아소산전역,쿠로가와 온천마을, 쿠마모토성등",https://experiences.myrealtrip.com/products/3829677,ok,9,6,2,1
3426559,후쿠오카,[소금푸딩선물]이토시마 야자수그네 부부바위 타케오 후쿠오카버스투어 와쿠와쿠3호선 대형USB,https://experiences.myrealtrip.com/products/3426559,ok,9,3,2,4
3886000,후쿠오카,[쿠마모토 단독 프라이빗 투어 ] 쿠마모토성/ 아소 화산지대,https://experiences.myrealtrip.com/products/3886000,ok,9,3,2,4
3885344,후쿠오카,후쿠오카 여행의 필수 코스!! 포장마차 맛집 투어,https://experiences.myrealtrip.com/products/3885344,ok,9,3,2,4
4308007,후쿠오카,부산 일본 후쿠오카 규슈 뉴카멜리아 배편 (왕복/편도승선권),https://experiences.myrealtrip.com/products/4308007,ok,8,5,2,1
3887811,후쿠오카,*후쿠오카출발 * 히타~쿠로가와 온천마을~아소산 일대 전역 *당일* 실속여행,https://experiences.myrealtrip.com/products/3887811,ok,9,3,2,4
5735325,후쿠오카,규슈 유후인노모리·비경 루트 일일 심층 투어 （ 유후인노모리 열차 체험| 한국어 가이드）,https://experiences.myrealtrip.com/products/5735325,ok,9,3,2,4
3885538,후쿠오카,<후쿠오카/유후인> VIP만을 위한 근교 단독투어 [여행자보증보험가입업체],https://experiences.myrealtrip.com/products/3885538,ok,8,5,2,1
4848494,후쿠오카,뉴카멜리아호 부산 후쿠오카 배편 편도 왕복 승선권,https://experiences.myrealtrip.com/products/4848494,ok,8,5,2,1
5542048,후쿠오카,점심 식사 & 디저트 포함된 가고시마 센간엔 스페셜 투어 (규슈),https://experiences.myrealtrip.com/products/5542048,ok,9,3,2,4
3543153,후쿠오카,"[당일] 매화의 신사, 다자이후 텐만구 투어 (비디오 가이드) #1+1이벤트 #검증된정보",https://experiences.myrealtrip.com/products/3543153,ok,9,3,2,4
3134317,후쿠오카,"[여행 한 그릇] 무료 사진 촬영 포함, 후쿠오카 나가사키 하우스텐보스 버스 투어",https://experiences.myrealtrip.com/products/3134317,ok,9,6,2,1
3509074,후쿠오카,[큐슈] 2박3일 관광 온천 맛집 프라이빗 투어!,https://experiences.myrealtrip.com/products/3509074,ok,9,3,2,4
5542736,후쿠오카 | 히로시마,히로시마 야간 푸드 & 현지 투어,https://experiences.myrealtrip.com/products/5542736,ok,9,3,2,4
