city_query,category_name,category_value,page,rank_in_page,title,url,product_id,price_text,rating_text,image_url,city_match_status,raw_text
교토,근교투어,suburb_tour,1,1,"[여행 한 그릇] 사진 촬영 포함, 아라시야마, 금각사, 여우신사, 청수사 교토 버스 투어",https://experiences.myrealtrip.com/products/3425896,3425896,"49,000원~",⭐ 4.9 (2966),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/26/7vx5/gjTXg0kIYx.jpg,title_contains_city,"[여행 한 그릇] 사진 촬영 포함, 아라시야마, 금각사, 여우신사, 청수사 교토 버스 투어 | ⭐ 4.9 (2966) | 49,000원~"
교토,근교투어,suburb_tour,1,2,[인디고트래블] 오사카 교토 일일 버스투어 여행 후시미이나리 아라시야마 은각사 청수사,https://experiences.myrealtrip.com/products/3417854,3417854,"48,951원~",⭐ 5 (3921),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/06/27/k8QO/iRVhZWpEkR.jpg,title_contains_city,"[인디고트래블] 오사카 교토 일일 버스투어 여행 후시미이나리 아라시야마 은각사 청수사 | ⭐ 5 (3921) | 48,951원~"
교토,근교투어,suburb_tour,1,3,[매일출발❤️] 오사카 출발 교토 1일 버스투어 (한국인가이드/라쿠투어),https://experiences.myrealtrip.com/products/3153597,3153597,"46,900원~",⭐ 4.9 (1129),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/05/22/bY2I/vFpYpBPMp8.jpg,title_contains_city,"[매일출발❤️] 오사카 출발 교토 1일 버스투어 (한국인가이드/라쿠투어) | ⭐ 4.9 (1129) | 46,900원~"
교토,근교투어,suburb_tour,1,5,오사카 출발 교토 1일 버스투어 프로사진 촬영 아라시야마 금각사 청수사 후시미이나리 유투어,https://experiences.myrealtrip.com/products/3154184,3154184,"49,900원~",⭐ 4.8 (1392),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/04/01/t5V6/JPtbRNWs0B.jpg,title_contains_city,"오사카 출발 교토 1일 버스투어 프로사진 촬영 아라시야마 금각사 청수사 후시미이나리 유투어 | ⭐ 4.8 (1392) | 49,900원~"
교토,근교투어,suburb_tour,1,6,,https://experiences.myrealtrip.com/products/3153608,3153608,"58,900원~",⭐아마노하시다테&이네후나야⭐오사카 교토 소도시 일일 버스투어 (한국인가이드/라쿠투어),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/03/18/7TW8/gtiBb64jOl.jpg,unknown_or_other_city,"⭐아마노하시다테&이네후나야⭐오사카 교토 소도시 일일 버스투어 (한국인가이드/라쿠투어) | ⭐ 5 (681) | 58,900원~"
교토,근교투어,suburb_tour,1,7,"[💘초특가, 사진 촬영💘] 오사카 출발 1일 교토 버스투어 (아이트립)",https://experiences.myrealtrip.com/products/4333857,4333857,"38,808원~",⭐ 5 (211),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/02/05/KrJu/a7IWul9Y1N.jpg,title_contains_city,"[💘초특가, 사진 촬영💘] 오사카 출발 1일 교토 버스투어 (아이트립) | ⭐ 5 (211) | 38,808원~"
교토,근교투어,suburb_tour,1,8,오사카+교토 출발/바다의 교토 당일치기 여행(아마노하시다테+이네후나야)(한국어 가이드),https://experiences.myrealtrip.com/products/3887541,3887541,"50,000원~",⭐ 4.8 (172),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/27/ANDh/LfzoxErIJe.jpg,title_contains_city,"오사카+교토 출발/바다의 교토 당일치기 여행(아마노하시다테+이네후나야)(한국어 가이드) | ⭐ 4.8 (172) | 50,000원~"
교토,근교투어,suburb_tour,1,9,[[💖매일출발💖] 오사카출발 교토 나라 아라시야마 버스투어 1일 여행 소소,https://experiences.myrealtrip.com/products/3411998,3411998,"49,000원~",⭐ 5 (180),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/02/06/P8dl/l36O3HicJN.jpg,title_contains_city,"[[💖매일출발💖] 오사카출발 교토 나라 아라시야마 버스투어 1일 여행 소소 | ⭐ 5 (180) | 49,000원~"
교토,근교투어,suburb_tour,1,10,[🚩나라/교토] 오사카 출발 나라 교토 1일 버스투어 일본 여행 (라쿠투어),https://experiences.myrealtrip.com/products/4422317,4422317,"46,900원~",⭐ 5 (171),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/04/23/kmwo/WMC7iH9Jla.jpg,title_contains_city,"[🚩나라/교토] 오사카 출발 나라 교토 1일 버스투어 일본 여행 (라쿠투어) | ⭐ 5 (171) | 46,900원~"
교토,근교투어,suburb_tour,2,1,"[교토] 고급밴 단독 차량,자녀들의 체험학습 여행, 효도여행, 가족여행,친구들의 추억쌓기!",https://experiences.myrealtrip.com/products/3886418,3886418,"110,203원~",⭐ 5 (59),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/27/IQOV/608apbiuZD.jpg,title_contains_city,"[교토] 고급밴 단독 차량,자녀들의 체험학습 여행, 효도여행, 가족여행,친구들의 추억쌓기! | ⭐ 5 (59) | 110,203원~"
교토,근교투어,suburb_tour,2,2,"1인출발-교토버스투어 (후시미이나리,청수사,금각사,아리시야마)교토역 &오사카 우메다 승하차",https://experiences.myrealtrip.com/products/3424751,3424751,"65,000원~",⭐ 4.8 (123),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/07/01/95lx/2XcNTxFGOY.jpg,title_contains_city,"1인출발-교토버스투어 (후시미이나리,청수사,금각사,아리시야마)교토역 &오사카 우메다 승하차 | ⭐ 4.8 (123) | 65,000원~"
교토,근교투어,suburb_tour,2,3,[교토] 실속 있는 알짜 일일 프라이빗 투어 가족여행 추천,https://experiences.myrealtrip.com/products/3512795,3512795,"94,000원~",⭐ 4.8 (272),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/08/22/M81v/jgUVxDNeky.jpg,title_contains_city,"[교토] 실속 있는 알짜 일일 프라이빗 투어 가족여행 추천 | ⭐ 4.8 (272) | 94,000원~"
교토,근교투어,suburb_tour,2,4,"일본 오사카 출발 나라 우지 교토 기온거리 버스 투어 여행, 그리고 무료 사진 촬영",https://experiences.myrealtrip.com/products/3134324,3134324,"39,800원~",⭐ 4.8 (70),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/25/IROM/yyWupI7opi.jpg,title_contains_city,"일본 오사카 출발 나라 우지 교토 기온거리 버스 투어 여행, 그리고 무료 사진 촬영 | ⭐ 4.8 (70) | 39,800원~"
교토,근교투어,suburb_tour,2,5,여행자 프라이빗 투어 여행자님 편의에 맞춰 오사카 교토 여행,https://experiences.myrealtrip.com/products/3885533,3885533,"96,000원~",⭐ 4.9 (52),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/27/jNUX/FHOeCGVhwB.jpg,title_contains_city,"여행자 프라이빗 투어 여행자님 편의에 맞춰 오사카 교토 여행 | ⭐ 4.9 (52) | 96,000원~"
교토,근교투어,suburb_tour,2,6,[프라이빗 교토] 우리끼리만의 행복한 추억을 만들어 드리겠습니다 :),https://experiences.myrealtrip.com/products/4927872,4927872,"90,000원~",⭐ 5 (15),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/10/06/CT8q/ECyYoRPRBe.jpg,title_contains_city,"[프라이빗 교토] 우리끼리만의 행복한 추억을 만들어 드리겠습니다 :) | ⭐ 5 (15) | 90,000원~"
교토,근교투어,suburb_tour,2,7,"[여행 한 그릇] 갖가지 혜택 포함, 아라시야마, 금각사, 여우신사, 청수사 버스 투어",https://experiences.myrealtrip.com/products/3425897,3425897,"100,000원~",⭐ 4.9 (154),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/07/02/kLHk/EVlbQPIV9M.jpg,title_alias_match,"[여행 한 그릇] 갖가지 혜택 포함, 아라시야마, 금각사, 여우신사, 청수사 버스 투어 | ⭐ 4.9 (154) | 100,000원~"
교토,근교투어,suburb_tour,2,8,[교토투어] 오사카⇒교토 소규모 럭셔리차량 VIP투어 ・프라이빗 단독・맞춤투어,https://experiences.myrealtrip.com/products/4179774,4179774,"92,000원~",⭐ 5 (7),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/01/17/Z1qp/LxvCKKhE65.jpg,title_contains_city,"[교토투어] 오사카⇒교토 소규모 럭셔리차량 VIP투어 ・프라이빗 단독・맞춤투어 | ⭐ 5 (7) | 92,000원~"
교토,근교투어,suburb_tour,2,9,[가이드 평점 5.0] 교토 플랜 A - 핵심 프라이빗 투어 [무료스냅],https://experiences.myrealtrip.com/products/3881469,3881469,"90,000원~",⭐ 5 (18),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/25/8e84/0esF71PziF.jpg,title_contains_city,"[가이드 평점 5.0] 교토 플랜 A - 핵심 프라이빗 투어 [무료스냅] | ⭐ 5 (18) | 90,000원~"
교토,근교투어,suburb_tour,2,10,"교토 프라이빗 투어!! (7월 10% 할인행사), 코스 변경 가능.",https://experiences.myrealtrip.com/products/3880504,3880504,"40,000원~",⭐ 4.7 (78),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/25/mu24/GRlGl0LN1e.jpg,title_contains_city,"교토 프라이빗 투어!! (7월 10% 할인행사), 코스 변경 가능. | ⭐ 4.7 (78) | 40,000원~"
